customer_id,tenure_months,monthly_charges,total_charges,contract_type,tech_support,city,signup_date,region_code,satisfaction,notes,churned
CUS001101,32,$87.84,2810.88,Month-to-month,no,City_78,2021-12-11,APAC,3.0,free text note number 1101 about this particular customer,1
CUS001102,17,$81.99,1393.83,One year,Yes,City_21,2020-10-02,APAC,,free text note number 1102 about this particular customer,1
CUS001103,46,$115.73,5323.58,Month-to-month,No,City_49,2022-12-06,APAC,2.0,free text note number 1103 about this particular customer,1
CUS001104,36,$104.31,3755.16,Month-to-month,No,City_78,2022-07-01,APAC,1.0,free text note number 1104 about this particular customer,1
CUS001105,10,$56.52,565.2,Month-to-month,No,City_3,2021-08-04,APAC,,free text note number 1105 about this particular customer,1
CUS001106,59,$67.77,,Two year, Yes ,City_12,2022-02-17,APAC,5.0,free text note number 1106 about this particular customer,0
CUS001107,10,$37.96,379.6,Month-to-month,No,City_14,2020-04-07,APAC,4.0,free text note number 1107 about this particular customer,1
CUS001108,26,$76.24,1982.24,Month-to-month,Yes,City_68,2022-02-12,APAC,3.0,free text note number 1108 about this particular customer,1
CUS001109,13,$73.78,959.14,Month-to-month,Yes,City_40,2021-12-04,APAC,5.0,free text note number 1109 about this particular customer,1
CUS001110,67,$137.59,9218.53,Two year,no,City_35,2020-06-01,APAC,2.0,free text note number 1110 about this particular customer,0
CUS001111,21,$72.44,1521.24,Month-to-month,Yes,City_74,2023-05-21,APAC,3.0,free text note number 1111 about this particular customer,1
CUS001112,62,$17.67,1095.54,One year,Yes,City_47,2022-02-11,APAC,2.0,free text note number 1112 about this particular customer,0
CUS001113,69,$53.20,3670.8,Month-to-month,Yes,City_78,2021-11-24,APAC,3.0,free text note number 1113 about this particular customer,0
CUS001114,16,$72.81,1164.96,One year, Yes ,City_79,2022-11-19,APAC,1.0,free text note number 1114 about this particular customer,1
CUS001115,2,$38.60,77.2,Month-to-month,No,City_58,2024-01-09,APAC,3.0,free text note number 1115 about this particular customer,1
CUS001116,1,$48.32,48.32,One year,Yes,City_2,2022-01-17,APAC,3.0,free text note number 1116 about this particular customer,1
CUS001117,14,$60.86,852.04,Month-to-month,No,City_71,2022-04-19,APAC,,free text note number 1117 about this particular customer,1
CUS001118,29,$78.55,2277.95,One year,No,City_19,2022-11-07,APAC,3.0,free text note number 1118 about this particular customer,1
CUS001119,12,$65.87,790.44,Month-to-month,No,City_7,2023-08-17,APAC,4.0,free text note number 1119 about this particular customer,1
CUS001120,68,$47.77,3248.36,Month-to-month, Yes ,City_14,2021-06-24,APAC,2.0,free text note number 1120 about this particular customer,1
CUS001121,34,$89.69,3049.46,Month-to-month,No,City_40,2020-02-18,APAC,3.0,free text note number 1121 about this particular customer,1
CUS001122,61,$56.51,3447.11,Month-to-month,No,City_48,2022-10-12,APAC,2.0,free text note number 1122 about this particular customer,1
CUS001123,2,$57.52,115.04,Month-to-month, Yes ,City_38,2022-08-05,APAC,,free text note number 1123 about this particular customer,1
CUS001124,10,$35.51,355.1,Month-to-month,No,City_43,2020-08-07,APAC,2.0,free text note number 1124 about this particular customer,1
CUS001125,33,$50.35,1661.55,Month-to-month,No,City_17,2022-02-04,APAC,4.0,free text note number 1125 about this particular customer,1
CUS001126,12,$86.29,1035.48,Month-to-month,no,City_8,2022-06-07,APAC,5.0,free text note number 1126 about this particular customer,1
CUS001127,12,$29.56,354.72,Two year, Yes ,City_45,2021-06-20,APAC,,free text note number 1127 about this particular customer,1
CUS001128,2,$68.22,136.44,Month-to-month,no,City_60,2020-06-06,APAC,4.0,free text note number 1128 about this particular customer,1
CUS001129,20,$87.94,1758.8,Month-to-month,No,City_45,2023-09-15,APAC,2.0,free text note number 1129 about this particular customer,1
CUS001130,55,$60.57,3331.35,One year,No,City_49,2022-08-05,APAC,,free text note number 1130 about this particular customer,0
CUS001131,57,$75.99,4331.43,Two year,Yes,City_77,2020-05-17,APAC,4.0,free text note number 1131 about this particular customer,0
CUS001132,37,$42.08,1556.96,One year,Yes,City_30,2020-05-24,APAC,4.0,free text note number 1132 about this particular customer,0
CUS001133,14,$102.76,1438.64,Month-to-month,no,City_5,2021-12-30,APAC,5.0,free text note number 1133 about this particular customer,1
CUS001134,32,$97.53,,Month-to-month,No,City_21,2023-07-02,APAC,1.0,free text note number 1134 about this particular customer,1
CUS001135,44,$75.89,3339.16,Month-to-month,no,City_23,2021-04-04,APAC,4.0,free text note number 1135 about this particular customer,1
CUS001136,11,$26.12,287.32,One year,No,City_53,2020-11-17,APAC,5.0,free text note number 1136 about this particular customer,1
CUS001137,29,$43.85,1271.65,Month-to-month,No,City_13,2023-12-11,APAC,4.0,free text note number 1137 about this particular customer,1
CUS001138,59,$94.42,,Month-to-month,no,City_52,2022-08-28,APAC,2.0,free text note number 1138 about this particular customer,1
CUS001139,30,$112.83,3384.9,N/A,No,City_17,2023-03-18,APAC,,free text note number 1139 about this particular customer,1
CUS001140,34,$77.42,2632.28,Two year,No,City_38,2021-05-18,APAC,2.0,free text note number 1140 about this particular customer,1
CUS001141,58,$101.18,,Month-to-month,No,City_25,2020-10-28,APAC,3.0,free text note number 1141 about this particular customer,1
CUS001142,48,$54.81,2630.88,One year,No,City_61,2020-06-21,APAC,5.0,free text note number 1142 about this particular customer,0
CUS001143,12,$65.27,783.24,One year,no,City_29,2020-07-10,APAC,,free text note number 1143 about this particular customer,1
CUS001144,44,$70.03,3081.32,Month-to-month,Yes,City_28,2022-04-04,APAC,3.0,free text note number 1144 about this particular customer,1
CUS001145,66,$80.58,5318.28,One year, Yes ,City_76,2020-02-05,APAC,3.0,free text note number 1145 about this particular customer,0
CUS001146,16,$31.78,508.48,Month-to-month, Yes ,City_5,2022-02-24,APAC,5.0,free text note number 1146 about this particular customer,1
CUS001147,64,$93.52,5985.28,Month-to-month,no,City_26,2020-09-26,APAC,4.0,free text note number 1147 about this particular customer,1
CUS001148,42,$103.06,4328.52,Month-to-month,No,City_26,2023-03-05,APAC,2.0,free text note number 1148 about this particular customer,1
CUS001149,48,$41.28,1981.44,Month-to-month,No,City_38,2023-10-25,APAC,3.0,free text note number 1149 about this particular customer,1
CUS001150,24,$36.12,866.88,One year,No,City_16,2023-03-15,APAC,4.0,free text note number 1150 about this particular customer,1
CUS001151,4,$78.76,315.04,Month-to-month,No,City_13,2023-08-02,APAC,4.0,free text note number 1151 about this particular customer,1
CUS001152,2,$53.64,107.28,Month-to-month,Yes,City_1,2023-08-02,APAC,3.0,free text note number 1152 about this particular customer,1
CUS001153,48,$15.00,720.0,Month-to-month,no,City_17,2023-04-14,APAC,2.0,free text note number 1153 about this particular customer,1
CUS001154,70,$90.21,6314.7,Two year,no,City_55,2021-12-29,APAC,5.0,free text note number 1154 about this particular customer,0
CUS001155,43,$73.89,3177.27,Month-to-month,No,City_17,2021-08-23,APAC,3.0,free text note number 1155 about this particular customer,1
CUS001156,26,$58.08,1510.08,Month-to-month,no,City_20,2021-11-20,APAC,2.0,free text note number 1156 about this particular customer,1
CUS001157,55,$122.84,6756.2,One year,Yes,City_45,2021-12-23,APAC,3.0,free text note number 1157 about this particular customer,0
CUS001158,68,$73.47,4995.96,Two year,no,City_39,2020-09-24,APAC,2.0,free text note number 1158 about this particular customer,0
CUS001159,16,$51.16,818.56,One year, Yes ,City_24,2022-05-12,APAC,2.0,free text note number 1159 about this particular customer,0
CUS001160,8,$72.53,580.24,Month-to-month,No,City_22,2020-05-12,APAC,3.0,free text note number 1160 about this particular customer,1
CUS001161,68,$44.00,2992.0,Month-to-month, Yes ,City_22,2023-04-30,APAC,2.0,free text note number 1161 about this particular customer,1
CUS001162,4,$50.96,203.84,Month-to-month,no,City_1,2020-05-11,APAC,4.0,free text note number 1162 about this particular customer,1
CUS001163,63,$79.66,5018.58,Two year,No,City_41,2020-01-07,APAC,2.0,free text note number 1163 about this particular customer,0
CUS001164,11,$56.15,617.65,One year,No,City_39,2023-08-14,APAC,3.0,free text note number 1164 about this particular customer,1
CUS001165,9,$58.73,528.57,Month-to-month,Yes,City_1,2020-09-28,APAC,,free text note number 1165 about this particular customer,1
CUS001166,20,$111.72,2234.4,Two year,Yes,City_29,2020-04-06,APAC,3.0,free text note number 1166 about this particular customer,1
CUS001167,23,$91.49,2104.27,Month-to-month,no,City_69,2022-05-22,APAC,5.0,free text note number 1167 about this particular customer,1
CUS001168,24,$90.07,2161.68,Month-to-month,Yes,City_42,2020-03-08,APAC,2.0,free text note number 1168 about this particular customer,1
CUS001169,3,$83.22,249.66,One year,No,City_4,2020-07-31,APAC,5.0,free text note number 1169 about this particular customer,1
CUS001170,61,$82.11,5008.71,Two year,Yes,City_46,2021-09-27,APAC,1.0,free text note number 1170 about this particular customer,0
CUS001171,59,$106.41,6278.19,Month-to-month,no,City_32,2023-11-08,APAC,,free text note number 1171 about this particular customer,1
CUS001172,49,$69.51,3405.99,Month-to-month, Yes ,City_68,2023-07-01,APAC,,free text note number 1172 about this particular customer,1
CUS001173,65,$116.39,,Month-to-month,No,City_79,2020-03-07,APAC,4.0,free text note number 1173 about this particular customer,1
CUS001174,67,$46.21,3096.07,One year,Yes,City_12,2021-06-08,APAC,2.0,free text note number 1174 about this particular customer,1
CUS001175,71,$63.62,4517.02,Month-to-month,no,City_13,2023-12-31,APAC,5.0,free text note number 1175 about this particular customer,1
CUS001176,27,$35.54,959.58,One year,No,City_62,2020-08-09,APAC,5.0,free text note number 1176 about this particular customer,1
CUS001177,44,$61.41,2702.04,One year,no,City_3,2020-11-17,APAC,4.0,free text note number 1177 about this particular customer,1
CUS001178,55,$82.96,4562.8,Month-to-month,Yes,City_50,2023-05-10,APAC,5.0,free text note number 1178 about this particular customer,1
CUS001179,48,$106.28,5101.44,Two year,Yes,City_38,2020-10-17,APAC,3.0,free text note number 1179 about this particular customer,1
CUS001180,57,$53.42,3044.94,Month-to-month, Yes ,City_5,2020-07-13,APAC,5.0,free text note number 1180 about this particular customer,1
CUS001181,49,$70.13,,One year,no,City_50,2021-09-28,APAC,2.0,free text note number 1181 about this particular customer,0
CUS001182,28,$61.02,1708.56,Month-to-month, Yes ,City_61,2023-09-04,APAC,4.0,free text note number 1182 about this particular customer,1
CUS001183,41,$51.54,2113.14,Month-to-month,No,City_30,2022-08-14,APAC,3.0,free text note number 1183 about this particular customer,1
CUS001184,15,$40.27,604.05,Month-to-month,No,City_12,2024-01-02,APAC,2.0,free text note number 1184 about this particular customer,1
CUS001185,68,$71.52,4863.36,Month-to-month, Yes ,City_17,2024-01-09,APAC,3.0,free text note number 1185 about this particular customer,0
CUS001186,64,$26.70,1708.8,Month-to-month,No,City_7,2022-07-23,APAC,5.0,free text note number 1186 about this particular customer,1
CUS001187,44,$72.76,3201.44,Month-to-month,Yes,City_55,2021-12-15,APAC,1.0,free text note number 1187 about this particular customer,1
CUS001188,55,$70.52,3878.6,Month-to-month,Yes,City_41,2023-12-03,APAC,3.0,free text note number 1188 about this particular customer,1
CUS001189,24,$53.56,1285.44,Month-to-month,Yes,City_47,2023-09-09,APAC,3.0,free text note number 1189 about this particular customer,1
CUS001190,28,$44.73,1252.44,Month-to-month,Yes,City_44,2022-04-04,APAC,2.0,free text note number 1190 about this particular customer,1
CUS001191,37,$35.39,1309.43,One year,Yes,City_27,2023-08-28,APAC,1.0,free text note number 1191 about this particular customer,0
CUS001192,19,$116.78,2218.82,Two year,No,City_66,2021-10-15,APAC,3.0,free text note number 1192 about this particular customer,1
CUS001193,2,$36.45,72.9,Month-to-month,No,City_49,2024-01-16,APAC,3.0,free text note number 1193 about this particular customer,1
CUS001194,29,$108.94,3159.26,Two year,no,City_21,2021-07-29,APAC,3.0,free text note number 1194 about this particular customer,1
CUS001195,52,$85.00,4420.0,One year,No,City_67,2021-06-23,APAC,3.0,free text note number 1195 about this particular customer,1
CUS001196,19,$60.90,1157.1,Month-to-month,Yes,City_16,2021-07-16,APAC,2.0,free text note number 1196 about this particular customer,1
CUS001197,50,$41.07,2053.5,Month-to-month, Yes ,City_41,2021-12-12,APAC,4.0,free text note number 1197 about this particular customer,1
CUS001198,43,$96.06,4130.58,Two year, Yes ,City_10,2020-01-04,APAC,,free text note number 1198 about this particular customer,1
CUS001199,30,$113.24,3397.2,Month-to-month, Yes ,City_31,2020-02-02,APAC,3.0,free text note number 1199 about this particular customer,1
CUS001200,52,$46.65,2425.8,Month-to-month,Yes,City_56,2022-03-10,APAC,3.0,free text note number 1200 about this particular customer,1
CUS001201,61,$62.53,3814.33,One year,No,City_49,2021-07-29,APAC,4.0,free text note number 1201 about this particular customer,0
CUS001202,68,$96.29,6547.72,One year,No,City_70,2023-12-16,APAC,3.0,free text note number 1202 about this particular customer,0
CUS001203,54,$78.39,4233.06,N/A,No,City_40,2021-06-14,APAC,2.0,free text note number 1203 about this particular customer,1
CUS001204,7,$120.00,840.0,Month-to-month,Yes,City_11,2022-05-03,APAC,4.0,free text note number 1204 about this particular customer,1
CUS001205,24,$55.75,1338.0,Month-to-month, Yes ,City_7,2020-07-05,APAC,3.0,free text note number 1205 about this particular customer,1
CUS001206,38,$83.56,3175.28,Month-to-month,No,City_76,2020-06-04,APAC,1.0,free text note number 1206 about this particular customer,1
CUS001207,6,$38.73,232.38,Month-to-month,Yes,City_72,2023-06-02,APAC,3.0,free text note number 1207 about this particular customer,1
CUS001208,30,$122.40,3672.0,One year,No,City_69,2022-06-14,APAC,5.0,free text note number 1208 about this particular customer,1
CUS001209,10,$51.74,517.4,Two year,no,City_9,2021-02-22,APAC,1.0,free text note number 1209 about this particular customer,1
CUS001210,40,$15.00,600.0,Month-to-month,Yes,City_10,2023-08-13,APAC,5.0,free text note number 1210 about this particular customer,1
CUS001211,14,$66.86,936.04,Month-to-month,no,City_59,2020-07-15,APAC,4.0,free text note number 1211 about this particular customer,1
CUS001212,20,$66.51,1330.2,Month-to-month,Yes,City_72,2022-11-25,APAC,5.0,free text note number 1212 about this particular customer,1
CUS001213,22,$117.89,2593.58,Month-to-month,No,City_34,2020-06-22,APAC,4.0,free text note number 1213 about this particular customer,1
CUS001214,70,$61.53,4307.1,One year,Yes,City_55,2020-05-28,APAC,4.0,free text note number 1214 about this particular customer,0
CUS001215,32,$69.68,2229.76,Two year,Yes,City_62,2020-02-06,APAC,5.0,free text note number 1215 about this particular customer,1
CUS001216,40,$84.84,3393.6,Month-to-month,no,City_72,2022-06-11,APAC,2.0,free text note number 1216 about this particular customer,1
CUS001217,66,$109.66,7237.56,One year,No,City_41,2023-02-06,APAC,2.0,free text note number 1217 about this particular customer,0
CUS001218,1,$68.42,68.42,Two year,no,City_65,2021-01-18,APAC,4.0,free text note number 1218 about this particular customer,1
CUS001219,20,$95.99,,Month-to-month,no,City_65,2022-03-08,APAC,3.0,free text note number 1219 about this particular customer,1
